base_id	solapa	uso	origen	fila_encabezado	firma_encabezado	filas_datos	filas_crudas	filas_minimas	ventana_ref	campo_id_cuenta	notas
reuniones	Total	referencia	seed	2							ESPEJO IMPORTRANGE de 1siyVJPV… (15/08/2026). Cobertura perfecta: col B da 25/25 Uno a uno, 154/154 Agenda JM, 104/104 POST y 3/3 Recap. NINGUNA MÉTRICA: sus 14 columnas son Estado, ID Cuentas, Tipo, Nombre y fechas de inicio/fin por canal. Es un índice de estados, no una fuente — por eso referencia y no ignorar
reuniones	EDVs | Estados	referencia	seed	2							ESPEJO IMPORTRANGE de 1siyVJPV… (15/08/2026). Col B da 154/154 y 25/25 en la PRE, y 100 de 104 en la POST — las 4 que faltan son dato a mirar, no descarte. NINGUNA MÉTRICA: lo mismo que Total más Funcionario y Barrio
reuniones	Métricas EDVs	referencia	seed	2							ESPEJO IMPORTRANGE de 1siyVJPV… (15/08/2026), y es el SUPERCONJUNTO de Agenda JM: 45 columnas con Impr. Social/Google/Programm, Alcance manual, Frecuencia Meta, Cobertura, el embudo de IVR, y CALL CENTER JM separado de CALL CENTER FUNCIONARIOS. Verificado para 1493: sus S/T/U/V reproducen exacto AA/AJ/AM de Agenda JM. Trae además una columna Validación que no existe en ninguna registrada. ⚠ De acá sale lo que Agenda JM publica, así que es DE DÓNDE VIENE el dato — no se lee como fuente porque su dueño es otra planilla, no ésta. Clave "ID Reunión", no "ID Cuentas". Es el insumo directo de la R-NN de los dos universos de Call Center
reuniones	Base_mail	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · capa de FILAS del canal mail (C-64, medido 14/08/2026): una fila por envío, 360 x 8. El agregado por cuenta que el motor usa ya está en Agenda JM. Leerla sería doble conteo
reuniones	Base_IVR	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · capa de FILAS del canal IVR (C-64, medido 14/08/2026): 61 x 9. Su agregado por cuenta está en Agenda JM
reuniones	Base_Call	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · capa de FILAS de call center (C-64, medido 14/08/2026): 227 x 5. Su agregado por cuenta está en Agenda JM, y es de donde salen los cc_*
reuniones	Call	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · tiene la columna Tipo de llamado con Convocatoria, Reconfirmación, IVR convocatoria e Informativo — insumo directo de la R-NN de los dos universos de Call Center. Catálogo de campañas de call center, 1.330 x 28 (medido 14/08/2026) — mismo alto que looker/CC. No es por encuentro: es por campaña, con el id de cuenta como una columna más
reuniones	Call (JM)	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · el recorte JM de Call, 227 x 28 (medido 14/08/2026) — mismo alto que Base_Call. Un recorte de una solapa que ya se ignora
reuniones	Call (Funcionarios)	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · el recorte de funcionarios de Call, 977 x 28 (medido 14/08/2026). 227 + 977 = 1.204 contra las 1.330 de Call: los tres conteos no cierran y nadie declaró por qué. Mismo caso que Agenda funcionarios — nadie los pide hoy
reuniones	IVR	ignorar	seed	0							ESPEJO IMPORTRANGE de 1siyVJPV… · SIN FILA DE TÍTULOS (medido 14/08/2026): su fila 1 son datos ("0781-NOVINFGC | Implementado | Yamila Abayay | Mon Jan 13 2025..."), 104 x 21. Vetada por R-02 como cualquier solapa sin encabezados, y sin fila de títulos tampoco puede llevar el testigo de D-31
reuniones	Mail	ignorar	seed	0							ESPEJO IMPORTRANGE de 1siyVJPV… · SIN FILA DE TÍTULOS (medido 14/08/2026): su fila 1 son datos ("0869-ENESALGC | Implementado | 03/01/2025..."), 383 x 14. Mismo caso que IVR
reuniones	EDVs | Activos	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · tres celdas de tablero (medido 14/08/2026): "EDVs activas por equipo" → DIGITAL: 1 | MAIL: 1 | CALL CENTER: 0. Sin clave y sin filas — 3 x 3
reuniones	EDVs | Resumen	ignorar	seed	2							ESPEJO IMPORTRANGE de 1siyVJPV… · tablero de conteos (medido 14/08/2026): "EDVs realizadas (a hoy)" = 682, más encuentros por fecha en dos bloques. 174 x 16, sin fila por encuentro
reuniones	Estados	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · tabla de desplegables (medido 14/08/2026): Equipo | Estado | Recategorización, 14 filas. Es el catálogo de estados, no una fuente de métricas
reuniones	EDVs | Seguimiento Funcionarios	ignorar	seed	2							ESPEJO IMPORTRANGE de 1siyVJPV… · duplicado de digital/EDV (medido 14/08/2026): 291 x 27, MISMO alto y MISMO ancho, y digital/EDV ya está registrada como referencia. Leer las dos es doble conteo del mismo hecho
reuniones	Digital	ignorar	seed	1							ESPEJO IMPORTRANGE de 1siyVJPV… · 961 x 19 (medido 15/08/2026). Comparte las 961 filas con reuniones/Métricas digital porque son la MISMA LISTA DE CAMPAÑAS: acá los metadatos, allá las métricas. NO son la misma solapa duplicada — esa hipótesis del 14/08 se midió y es falsa. ⚠ Tiene la columna JM | GCBA | POLICIA, o sea la dimensión ámbito del _2 escrita como columna en vez de inferida del nombre de campaña; no se usa todavía. Su nombre colisiona con la base digital y con digital/Digital, que son otras dos cosas
